                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.0807,                 1.2476,                 1.3481,                 0.5447,                0.55031,                0.49552,                0.35211,                 0.9598,                 9.3269,                 1.2441,                0.07001,              0.0033322,              0.0033322
